Country,Segment,Date,Snapshot Date,Metric,Value
Romania,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.610747115
Romania,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.626611482
Slovakia,Corporates,2021-09,30/09/2021,Loss rate,0.559924614
Slovakia,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,
Slovakia,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,0.597244814
Slovakia,Retail,2021-09,30/09/2021,Loss rate,0.407054526
Slovakia,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,0.288884683
Slovakia,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.537248899
Slovakia,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.632414246
Slovenia,Corporates,2021-09,30/09/2021,Loss rate,
Slovenia,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,
Slovenia,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,
Slovenia,Retail,2021-09,30/09/2021,Loss rate,0.5489241
Slovenia,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,
Slovenia,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,
Slovenia,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.456459946
Spain,Corporates,2021-09,30/09/2021,Loss rate,0.202471735
Spain,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,0.144668905
Spain,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,0.210202478
Spain,Retail,2021-09,30/09/2021,Loss rate,0.292396179
Spain,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,0.155184478
Spain,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.504311721
Spain,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.38359504
Sweden,Corporates,2021-09,30/09/2021,Loss rate,0.190611726
Sweden,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,
Sweden,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,0.17944006
Sweden,Retail,2021-09,30/09/2021,Loss rate,0.1555467
Sweden,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,0.056427534
Sweden,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.405983754
Sweden,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.305622297
United Kingdom,Corporates,2021-09,30/09/2021,Loss rate,0.254980439
United Kingdom,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,0.187852162
United Kingdom,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,
United Kingdom,Retail,2021-09,30/09/2021,Loss rate,0.059155971
United Kingdom,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,0.039516888
United Kingdom,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.495805816
United Kingdom,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.489698929
Australia,Corporates,2021-09,30/09/2021,Loss rate,0.090955442
Australia,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,
Australia,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,
Australia,Retail,2021-09,30/09/2021,Loss rate,0.051362047
Australia,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,
Australia,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.329680321
Australia,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.193535839
Canada,Corporates,2021-09,30/09/2021,Loss rate,
Canada,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,
Canada,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,
Canada,Retail,2021-09,30/09/2021,Loss rate,0.143329012
Canada,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,
Canada,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.294144676
Canada,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.142004132
China,Corporates,2021-09,30/09/2021,Loss rate,
China,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,
China,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,
China,Retail,2021-09,30/09/2021,Loss rate,0.136363952
China,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,
China,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.415696641
China,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.336265302
Hong Kong,Corporates,2021-09,30/09/2021,Loss rate,
Hong Kong,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,
Hong Kong,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,
Hong Kong,Retail,2021-09,30/09/2021,Loss rate,0.05759301
Hong Kong,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,
Hong Kong,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.357481043
Hong Kong,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.389134661
India,Corporates,2021-09,30/09/2021,Loss rate,
India,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,
India,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,
India,Retail,2021-09,30/09/2021,Loss rate,0.537140526
India,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,
India,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.472418473
India,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.552651544
"Korea, Republic Of",Corporates,2021-09,30/09/2021,Loss rate,
"Korea, Republic Of",Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,
"Korea, Republic Of",Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,
"Korea, Republic Of",Retail,2021-09,30/09/2021,Loss rate,0.665837911
"Korea, Republic Of",Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,
"Korea, Republic Of",Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,
"Korea, Republic Of",Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.715501843
Russian Federation,Corporates,2021-09,30/09/2021,Loss rate,
Russian Federation,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,
Russian Federation,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,
Russian Federation,Retail,2021-09,30/09/2021,Loss rate,0.173324628
Russian Federation,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,0.168679219
Russian Federation,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.262515267
Russian Federation,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.41376404
Singapore,Corporates,2021-09,30/09/2021,Loss rate,
Singapore,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,
Singapore,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,
Singapore,Retail,2021-09,30/09/2021,Loss rate,0.089576252
Singapore,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,
Singapore,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,
Singapore,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.201635189
Switzerland,Corporates,2021-09,30/09/2021,Loss rate,0.109153195
Switzerland,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,
Switzerland,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,
Switzerland,Retail,2021-09,30/09/2021,Loss rate,0.118636004
Switzerland,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,0.142643954
Switzerland,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.316498729
Switzerland,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.085569979
United States,Corporates,2021-09,30/09/2021,Loss rate,0.19423818
United States,Corporates - Of Which: Specialised Lending,2021-09,30/09/2021,Loss rate,0.108827048
United States,Corporates - Of Which: SME,2021-09,30/09/2021,Loss rate,
United States,Retail,2021-09,30/09/2021,Loss rate,0.161154845
United States,Retail - Secured on real estate property,2021-09,30/09/2021,Loss rate,0.098968665
United States,Retail - Qualifying Revolving,2021-09,30/09/2021,Loss rate,0.331525259
United States,Retail - Other Retail,2021-09,30/09/2021,Loss rate,0.162361624
Austria,Corporates,2021-06,30/06/2021,Loss rate,0.382831066
Austria,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Austria,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,0.198455227
Austria,Retail,2021-06,30/06/2021,Loss rate,0.272418876
Austria,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.081530211
Austria,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.559756522
Austria,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.430842732
Belgium,Corporates,2021-06,30/06/2021,Loss rate,0.156169814
Belgium,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,0.02726394
Belgium,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,0.151395653
Belgium,Retail,2021-06,30/06/2021,Loss rate,0.086448421
Belgium,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.034184937
Belgium,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.181721359
Belgium,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.223220661
Bulgaria,Corporates,2021-06,30/06/2021,Loss rate,
Bulgaria,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Bulgaria,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,
Bulgaria,Retail,2021-06,30/06/2021,Loss rate,0.584997206
Bulgaria,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.455640376
Bulgaria,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.897215524
Bulgaria,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.717593769
Croatia,Corporates,2021-06,30/06/2021,Loss rate,
Croatia,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Croatia,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,
Croatia,Retail,2021-06,30/06/2021,Loss rate,0.169122
Croatia,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,
Croatia,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.541639611
Croatia,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.167353147
Cyprus,Corporates,2021-06,30/06/2021,Loss rate,0.315391993
Cyprus,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Cyprus,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,
Cyprus,Retail,2021-06,30/06/2021,Loss rate,0.59124514
Cyprus,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,
Cyprus,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.671808506
Cyprus,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.575367448
Czech,Corporates,2021-06,30/06/2021,Loss rate,0.375499452
Czech,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,0.300076254
Czech,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,0.32452952
Czech,Retail,2021-06,30/06/2021,Loss rate,0.327730466
Czech,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.182953966
Czech,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.468628262
Czech,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.459057356
Denmark,Corporates,2021-06,30/06/2021,Loss rate,0.188997335
Denmark,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Denmark,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,0.241590676
Denmark,Retail,2021-06,30/06/2021,Loss rate,0.128866872
Denmark,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.096287106
Denmark,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.287470065
Denmark,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.380180809
Estonia,Corporates,2021-06,30/06/2021,Loss rate,
Estonia,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Estonia,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,
Estonia,Retail,2021-06,30/06/2021,Loss rate,0.283290921
Estonia,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.28057684
Estonia,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.604162798
Estonia,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.29244417
Finland,Corporates,2021-06,30/06/2021,Loss rate,0.144778261
Finland,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Finland,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,0.122172641
Finland,Retail,2021-06,30/06/2021,Loss rate,0.031852043
Finland,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.023632582
Finland,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.273055984
Finland,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.069813447
France,Corporates,2021-06,30/06/2021,Loss rate,0.195088225
France,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,0.062394566
France,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,0.254549082
France,Retail,2021-06,30/06/2021,Loss rate,0.195511835
France,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.101516472
France,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.390260658
France,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.247162147
Germany,Corporates,2021-06,30/06/2021,Loss rate,0.2834482
Germany,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,0.270980219
Germany,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,0.338759799
Germany,Retail,2021-06,30/06/2021,Loss rate,0.243819906
Germany,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.086413897
Germany,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.324111834
Germany,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.378092591
Greece,Corporates,2021-06,30/06/2021,Loss rate,0.470375965
Greece,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Greece,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,
Greece,Retail,2021-06,30/06/2021,Loss rate,0.784362609
Greece,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.77550737
Greece,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.690141021
Greece,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.825348164
Hungary,Corporates,2021-06,30/06/2021,Loss rate,0.576413579
Hungary,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Hungary,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,0.5048389
Hungary,Retail,2021-06,30/06/2021,Loss rate,0.47269413
Hungary,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,
Hungary,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.468029756
Hungary,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.543356872
Ireland,Corporates,2021-06,30/06/2021,Loss rate,0.203924733
Ireland,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Ireland,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,
Ireland,Retail,2021-06,30/06/2021,Loss rate,0.153778423
Ireland,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.132046415
Ireland,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.239664128
Ireland,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.251780312
Italy,Corporates,2021-06,30/06/2021,Loss rate,0.277424562
Italy,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,0.288699616
Italy,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,0.282053795
Italy,Retail,2021-06,30/06/2021,Loss rate,0.394793105
Italy,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.333530666
Italy,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.304319199
Italy,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.480358442
Latvia,Corporates,2021-06,30/06/2021,Loss rate,0.186433001
Latvia,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Latvia,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,
Latvia,Retail,2021-06,30/06/2021,Loss rate,0.379399411
Latvia,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.352390858
Latvia,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,
Latvia,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.477832588
Lithuania,Corporates,2021-06,30/06/2021,Loss rate,0.698443984
Lithuania,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Lithuania,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,0.457866249
Lithuania,Retail,2021-06,30/06/2021,Loss rate,0.375524238
Lithuania,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.373104366
Lithuania,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.44735173
Lithuania,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.402741728
Luxembourg,Corporates,2021-06,30/06/2021,Loss rate,0.070766895
Luxembourg,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Luxembourg,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,0.148246315
Luxembourg,Retail,2021-06,30/06/2021,Loss rate,0.095521589
Luxembourg,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.025717469
Luxembourg,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.325017409
Luxembourg,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.154393952
Malta,Corporates,2021-06,30/06/2021,Loss rate,
Malta,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Malta,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,
Malta,Retail,2021-06,30/06/2021,Loss rate,0.46734993
Malta,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,
Malta,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,
Malta,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.977227104
Netherlands,Corporates,2021-06,30/06/2021,Loss rate,0.11746592
Netherlands,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,0.089695592
Netherlands,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,0.123555382
Netherlands,Retail,2021-06,30/06/2021,Loss rate,0.103044506
Netherlands,Retail - Secured on real estate property,2021-06,30/06/2021,Loss rate,0.055138949
Netherlands,Retail - Qualifying Revolving,2021-06,30/06/2021,Loss rate,0.404926731
Netherlands,Retail - Other Retail,2021-06,30/06/2021,Loss rate,0.281034144
Norway,Corporates,2021-06,30/06/2021,Loss rate,0.417544518
Norway,Corporates - Of Which: Specialised Lending,2021-06,30/06/2021,Loss rate,
Norway,Corporates - Of Which: SME,2021-06,30/06/2021,Loss rate,
Norway,Retail,2021-06,30/06/2021,Loss rate,0.20781368
